8.296553429079981612e+00,7.772773354320402284e+00,5.000000000000000000e+01
1.210274635507426311e+01,2.076432883376954308e+01,5.000000000000000000e+01
1.282078169193265360e+01,1.870861226539729572e+01,5.000000000000000000e+01
1.153221567221912025e+01,2.075972413391247429e+01,5.000000000000000000e+01
6.227970421619223984e+00,4.855324296819214069e+00,5.000000000000000000e+01
1.233542191962056123e+01,2.087488691519416051e+01,5.000000000000000000e+01
9.719742692033408460e+00,1.967808369677124247e+01,5.000000000000000000e+01
1.014491982380488189e+01,1.812754814362591915e+01,5.000000000000000000e+01
9.751964716589307969e+00,2.017476941155584313e+01,5.000000000000000000e+01
8.395053154107946725e+00,7.513175163847415128e+00,5.000000000000000000e+01
1.116610282749859095e+01,1.881636426979061838e+01,5.000000000000000000e+01
1.364944538232753501e+01,1.848985468695269319e+01,5.000000000000000000e+01
1.096665026960614853e+01,2.116097102101934979e+01,5.000000000000000000e+01
9.913983971510985427e+00,1.941531088579089115e+01,5.000000000000000000e+01
9.273331331007927503e+00,1.968595027113508422e+01,5.000000000000000000e+01
8.984203964141595833e+00,2.123685452781370842e+01,5.000000000000000000e+01
1.011920639332585559e+01,1.830947843351380655e+01,5.000000000000000000e+01
1.023495195562287385e+01,2.053978043575181545e+01,5.000000000000000000e+01
8.704880908504147641e+00,2.145411017303592516e+01,5.000000000000000000e+01
9.991000631112875396e+00,2.031615474813878564e+01,5.000000000000000000e+01
6.582338237556333738e+00,6.798796121458970276e+00,5.000000000000000000e+01
1.152734088939045698e+01,2.043324298517025284e+01,5.000000000000000000e+01
1.291703079827925293e+01,1.947049248572047375e+01,5.000000000000000000e+01
8.659872225409168678e+00,1.973728586389299622e+01,5.000000000000000000e+01
9.422196746747877327e+00,1.956707179670392094e+01,5.000000000000000000e+01
1.019897407987094695e+01,2.001283653248551886e+01,5.000000000000000000e+01
1.468540480977414475e+01,2.015781171726793275e+01,5.000000000000000000e+01
8.997943287292647696e+00,2.232159587888450858e+01,5.000000000000000000e+01
8.277296875790440822e+00,6.758503988093984560e+00,5.000000000000000000e+01
8.750887846130014580e+00,1.967757261715965100e+01,5.000000000000000000e+01
7.755290322476758647e+00,9.120404228986048523e+00,5.000000000000000000e+01
1.046811159728828144e+01,2.097950790678342514e+01,5.000000000000000000e+01
1.142130302731679770e+01,2.047786490501845691e+01,5.000000000000000000e+01
8.203656598481973816e+00,9.973060018643913338e+00,5.000000000000000000e+01
1.019666159567278818e+01,2.002716335288291560e+01,5.000000000000000000e+01
7.019173049297332767e+00,7.371399606314399833e+00,5.000000000000000000e+01
9.374075556188186553e+00,1.919292322480752588e+01,5.000000000000000000e+01
1.214512930349191677e+01,2.053791153352658938e+01,5.000000000000000000e+01
8.570675402247328378e+00,1.991946198589699435e+01,5.000000000000000000e+01
7.743634328429484626e+00,6.383383918171180227e+00,5.000000000000000000e+01
1.248800118190414921e+01,2.021274422210865751e+01,5.000000000000000000e+01
1.192885090548360338e+01,1.929039942687285247e+01,5.000000000000000000e+01
9.361363243941889678e+00,2.035861661060491912e+01,5.000000000000000000e+01
9.270516941815895251e+00,1.954331206071285720e+01,5.000000000000000000e+01
1.090351403954898046e+01,2.067571579027363171e+01,5.000000000000000000e+01
1.436785203242888542e+01,2.053418328706445806e+01,5.000000000000000000e+01
1.284955922687667673e+01,2.135780290103903312e+01,5.000000000000000000e+01
1.282968555691271106e+01,1.942877084044308234e+01,5.000000000000000000e+01
8.160532156230615897e+00,7.203933292692437540e+00,5.000000000000000000e+01
6.123502205261851294e+00,6.306138760040541413e+00,5.000000000000000000e+01
1.158309524948671587e+01,2.065971717240414662e+01,5.000000000000000000e+01
8.609341330013597471e+00,2.091172088662994355e+01,5.000000000000000000e+01
1.218804174608609259e+01,1.975466931593506104e+01,5.000000000000000000e+01
1.104931088076871504e+01,2.078185644878093186e+01,5.000000000000000000e+01
9.043899093040746351e+00,2.091737300321461746e+01,5.000000000000000000e+01
8.253488166344478572e+00,7.869363471701745993e+00,5.000000000000000000e+01
1.013832805970214679e+01,2.090923854758181832e+01,5.000000000000000000e+01
9.194959067354034232e+00,1.990429560770540363e+01,5.000000000000000000e+01
1.040841706678721401e+01,1.727616858137544753e+01,5.000000000000000000e+01
1.273928688004490439e+01,1.920341006667745631e+01,5.000000000000000000e+01
9.208413972936934755e+00,1.890642418607654207e+01,5.000000000000000000e+01
7.042456858518056251e+00,7.793438500809839908e+00,5.000000000000000000e+01
1.073788592789703777e+01,1.919309581836034440e+01,5.000000000000000000e+01
1.016247170023380697e+01,1.899712467625824175e+01,5.000000000000000000e+01
6.716025177978571570e+00,6.317098031890939325e+00,5.000000000000000000e+01
1.121911959601130526e+01,2.109404372008091855e+01,5.000000000000000000e+01
1.064438716036785593e+01,1.873877861900179553e+01,5.000000000000000000e+01
1.234362437993253003e+01,1.969263643203288794e+01,5.000000000000000000e+01
1.209747521252683988e+01,1.991520866463216066e+01,5.000000000000000000e+01
1.027571663148628112e+01,1.948784158277012679e+01,5.000000000000000000e+01
8.449508521360698410e+00,1.014884880975313486e+01,5.000000000000000000e+01
9.117332640559578039e+00,2.022279325230658742e+01,5.000000000000000000e+01
9.425347339094813037e+00,2.170008526153836570e+01,5.000000000000000000e+01
1.210922691708606891e+01,2.101114699777449957e+01,5.000000000000000000e+01
9.529922618133722878e+00,2.060272578648512010e+01,5.000000000000000000e+01
8.756236447415700397e+00,2.022584440894956614e+01,5.000000000000000000e+01
1.126634527421141563e+01,1.925622990071805773e+01,5.000000000000000000e+01
1.078735771836633184e+01,1.927760175595493308e+01,5.000000000000000000e+01
1.069446698691702125e+01,1.897549666475122265e+01,5.000000000000000000e+01
8.457072170941630773e+00,7.906657668389241778e+00,5.000000000000000000e+01
9.845121642307484322e+00,2.048227098068442942e+01,5.000000000000000000e+01
7.211856745892358589e+00,6.303415464286629799e+00,5.000000000000000000e+01
