9.196851280873568513e+00,2.000000000000000000e+00,2.082127772795903908e+01,5.403565201364190216e+02
9.892679766446708101e+00,2.000000000000000000e+00,2.056114224653370215e+01,5.510612116869515376e+02
7.142992160564023862e+00,2.000000000000000000e+00,7.338745882540181675e+00,1.575909045088279186e+02
6.488008512000285499e+00,2.000000000000000000e+00,4.646061775551364015e+00,1.199933447150933858e+02
7.226432931884128053e+00,2.000000000000000000e+00,6.823047651479126507e+00,1.610631207766774651e+02
9.397413368045151927e+00,2.000000000000000000e+00,1.880414236558969066e+01,4.539960641345688828e+02
1.026314551050242585e+01,2.000000000000000000e+00,2.125239297770008662e+01,5.653702384318813756e+02
5.672426458997928300e+00,2.000000000000000000e+00,5.888221578642079734e+00,1.318793479320904396e+02
1.199960377996658956e+01,2.000000000000000000e+00,1.948085153118083213e+01,4.843520113585925628e+02
1.198416877083769450e+01,2.000000000000000000e+00,1.878999853669984077e+01,4.592755566953392758e+02
7.284036551171599427e+00,2.000000000000000000e+00,7.712880907233196304e+00,1.707057109583566614e+02
1.155651565818996040e+01,2.000000000000000000e+00,2.047662702110651978e+01,5.362320067458915673e+02
1.341422649682076162e+01,2.000000000000000000e+00,2.036267907205135330e+01,5.153034449649095450e+02
7.800887465625184092e+00,2.000000000000000000e+00,7.862901469760699591e+00,1.711945904031077248e+02
8.384370656741941374e+00,2.000000000000000000e+00,8.925707515653892088e+00,1.715093041453987723e+02
1.027683960696561094e+01,2.000000000000000000e+00,2.041847197952364112e+01,5.171650594094381859e+02
9.693202984319734483e+00,2.000000000000000000e+00,1.919667732993858422e+01,4.752240070891537016e+02
1.052335100263043266e+01,2.000000000000000000e+00,1.973745658052854068e+01,4.935744818383800521e+02
7.847061565447605247e+00,2.000000000000000000e+00,6.586391294971763344e+00,1.547332923653108878e+02
7.444425572046988293e+00,2.000000000000000000e+00,7.221177337151346798e+00,1.656183599391964947e+02
9.881687160571420492e+00,2.000000000000000000e+00,1.834486424125618242e+01,4.332875621747174364e+02
7.619076749937949700e+00,2.000000000000000000e+00,6.832463387592315307e+00,1.400562041191901130e+02
8.581167113097473376e+00,2.000000000000000000e+00,2.239642948918614707e+01,6.022553990810471305e+02
1.166258663185247535e+01,2.000000000000000000e+00,1.956908027039585818e+01,4.792331909343555481e+02
1.208975039379775751e+01,2.000000000000000000e+00,2.184224263063940796e+01,5.695161074807282375e+02
9.808944777930708625e+00,2.000000000000000000e+00,2.033229371419905718e+01,5.180834863510505102e+02
7.522377054363563076e+00,2.000000000000000000e+00,6.167790495800755224e+00,1.445412193456151044e+02
8.228507076934491238e+00,2.000000000000000000e+00,7.790433169345308606e+00,1.611727832286740636e+02
1.028812314784005189e+01,2.000000000000000000e+00,1.805503810475624249e+01,4.184528241754793498e+02
1.470150818179639529e+01,2.000000000000000000e+00,2.099857164641338514e+01,5.435640235942639720e+02
9.313912326936018005e+00,2.000000000000000000e+00,2.067567565859199519e+01,5.223857744965819165e+02
1.067675152042930264e+01,2.000000000000000000e+00,2.007577328964746854e+01,4.864020876752392724e+02
1.148684190206031630e+01,2.000000000000000000e+00,2.086571624370339961e+01,5.364629160497803468e+02
1.226505024613425654e+01,2.000000000000000000e+00,1.907731688151461213e+01,4.491747870978857691e+02
8.829656458335893632e+00,2.000000000000000000e+00,2.072375455138697120e+01,5.292659414952190673e+02
1.338781946035479464e+01,2.000000000000000000e+00,1.989263196355450347e+01,4.834473028453144821e+02
1.149813372266883604e+01,2.000000000000000000e+00,2.047019634855771741e+01,5.199099869655245811e+02
7.820804210250409838e+00,2.000000000000000000e+00,9.068409650332776906e+00,1.739780958170933616e+02
5.651064882218753027e+00,2.000000000000000000e+00,5.260287636857942317e+00,1.302236249341749783e+02
7.783333666109120585e+00,2.000000000000000000e+00,6.680834764591455865e+00,1.423559126206809253e+02
1.493039447251619656e+01,2.000000000000000000e+00,2.043857222345586067e+01,5.214365841707771096e+02
1.100821612501190216e+01,2.000000000000000000e+00,2.003717668531298202e+01,5.128071260666031321e+02
1.187800983025174340e+01,2.000000000000000000e+00,2.030330614293817959e+01,4.990254470386485082e+02
9.599015548370756434e+00,2.000000000000000000e+00,1.886018867549022460e+01,4.571085714745868813e+02
8.866787973154430347e+00,2.000000000000000000e+00,2.090914931438846480e+01,5.197260055267188363e+02
8.423580149978217690e+00,2.000000000000000000e+00,1.018055659660008594e+01,2.100501336648264328e+02
5.745056269956966055e+00,2.000000000000000000e+00,4.704535509477086208e+00,1.194685039928015726e+02
1.272499413935776325e+01,2.000000000000000000e+00,1.834689205612082574e+01,4.383751922841114492e+02
1.002205022562122316e+01,2.000000000000000000e+00,2.047273847429289617e+01,5.191122113275545189e+02
1.321948683190997009e+01,2.000000000000000000e+00,2.036392074319945777e+01,5.239619178709260723e+02
1.226659924825637482e+01,2.000000000000000000e+00,1.957781510332563357e+01,4.938829453378771177e+02
9.333728993368115567e+00,2.000000000000000000e+00,2.089008052558930117e+01,5.271865021026763998e+02
1.057350054228682623e+01,2.000000000000000000e+00,2.068624790877135311e+01,5.199851486223240045e+02
1.263704298373185964e+01,2.000000000000000000e+00,1.767132432732175573e+01,4.181485609558778833e+02
9.384638154194846038e+00,2.000000000000000000e+00,2.127497287699549844e+01,5.468281698637450745e+02
1.186465513134001881e+01,2.000000000000000000e+00,1.687908319932080303e+01,4.028746547204090120e+02
1.131267982133413241e+01,2.000000000000000000e+00,2.039528065277370672e+01,5.123108856621108771e+02
1.170408225154653081e+01,2.000000000000000000e+00,1.918414390662802660e+01,4.736494573627641671e+02
7.539916720972655639e+00,2.000000000000000000e+00,6.988432631693882513e+00,1.311461587294553226e+02
1.236411158964450507e+01,2.000000000000000000e+00,2.067487501966095209e+01,5.469261282480413229e+02
1.050754055743192872e+01,2.000000000000000000e+00,1.991249773342864415e+01,4.960664983013860478e+02
1.149040641993693868e+01,2.000000000000000000e+00,2.003294137616488513e+01,5.206794797623853128e+02
1.009440053646366309e+01,2.000000000000000000e+00,2.033227598776151623e+01,5.092494519752524411e+02
9.096074156127958332e+00,2.000000000000000000e+00,2.220430471765192593e+01,6.042652850722984113e+02
8.621901267277678471e+00,2.000000000000000000e+00,2.052544756251774416e+01,5.221559636383673251e+02
8.588776458820069237e+00,2.000000000000000000e+00,1.987278208657378542e+01,4.928227443762245343e+02
1.022281266489841656e+01,2.000000000000000000e+00,2.126402989516488518e+01,5.512005452692739027e+02
