1.500000000000000000e+01,1.547413613699847446e+01,2.295175384958611460e+02
1.500000000000000000e+01,1.386367696975202612e+01,1.946467350766618836e+02
1.500000000000000000e+01,1.512704215252373352e+01,2.282134396005688473e+02
1.500000000000000000e+01,1.428374171243094715e+01,1.912919759172799843e+02
1.500000000000000000e+01,1.310783278062009316e+01,1.663935903514726817e+02
1.500000000000000000e+01,1.414278908406334523e+01,1.972838075386750916e+02
1.500000000000000000e+01,1.537460474051435000e+01,2.359946194492670770e+02
1.500000000000000000e+01,1.597423236368361898e+01,2.346996774335216855e+02
1.500000000000000000e+01,1.572387516452989686e+01,2.493035011632359499e+02
1.500000000000000000e+01,1.361724814229978975e+01,1.998565419910398759e+02
1.500000000000000000e+01,1.498316881120246435e+01,2.123848305493417854e+02
1.500000000000000000e+01,1.308768945753992163e+01,1.697473241743900303e+02
1.500000000000000000e+01,1.426662480641220476e+01,2.157165972687029125e+02
1.500000000000000000e+01,1.638580898289302112e+01,2.907622278711375543e+02
1.500000000000000000e+01,1.560081258357631739e+01,2.451035037270956423e+02
1.500000000000000000e+01,1.358098419002618584e+01,1.900891747028059342e+02
1.500000000000000000e+01,1.553751514017692337e+01,2.412876382122719576e+02
1.500000000000000000e+01,1.612158656098739939e+01,2.665401164990391294e+02
1.500000000000000000e+01,1.315866114066428771e+01,1.682875767652308241e+02
1.500000000000000000e+01,1.488325889860999851e+01,2.175074007213717948e+02
1.500000000000000000e+01,1.266486061530132545e+01,1.484067333038699417e+02
1.500000000000000000e+01,1.524512097229089491e+01,2.323225201668427076e+02
1.500000000000000000e+01,1.431139227198938713e+01,2.057482558681563205e+02
1.500000000000000000e+01,1.715210791876491925e+01,2.921217392751553916e+02
1.500000000000000000e+01,1.554059372400986305e+01,2.502837428125726547e+02
1.500000000000000000e+01,1.672163645645962404e+01,2.796924907609214870e+02
1.500000000000000000e+01,1.521837235891450746e+01,2.379578037851559884e+02
1.500000000000000000e+01,1.532271573996342973e+01,2.360056945268637492e+02
1.500000000000000000e+01,1.225713339345488606e+01,1.566341506834187385e+02
1.500000000000000000e+01,1.409268189400232529e+01,1.905248244357228202e+02
1.500000000000000000e+01,1.421281048473289843e+01,2.113507773873997166e+02
1.500000000000000000e+01,1.702646306829328182e+01,3.072735095894079222e+02
1.500000000000000000e+01,1.490655731782059235e+01,2.235262745254720755e+02
1.500000000000000000e+01,1.562195094657073113e+01,2.267329794326210219e+02
1.500000000000000000e+01,1.334516093698535677e+01,1.665042070942990620e+02
1.500000000000000000e+01,1.474604192991663609e+01,2.095588774108051950e+02
1.500000000000000000e+01,1.657891558530304010e+01,2.794568751971276583e+02
1.500000000000000000e+01,1.277167948519713292e+01,1.617776645221565559e+02
1.500000000000000000e+01,1.468865260318922594e+01,2.045979243260779583e+02
1.500000000000000000e+01,1.514787777398022506e+01,2.358892691867319513e+02
1.500000000000000000e+01,1.475690426849041970e+01,2.172271832115337986e+02
1.500000000000000000e+01,1.409587155194215313e+01,1.952847087686937471e+02
1.500000000000000000e+01,1.536822878288903382e+01,2.296135869056903971e+02
1.500000000000000000e+01,1.437298778580085212e+01,2.032208366820764809e+02
1.500000000000000000e+01,1.319788018295219345e+01,1.767900139143710021e+02
1.500000000000000000e+01,1.480394225891269855e+01,2.358410274635309634e+02
1.500000000000000000e+01,1.316278299538548424e+01,1.625305582751461202e+02
1.500000000000000000e+01,1.399349291887774172e+01,1.705935049914180297e+02
