1.087233168472203282e+01,5.181370203330306623e+00,5.527488252828174353e+00,7.000000000000000000e+00,3.683315071115683281e+01
1.126368960498972882e+01,5.376942084091115959e+00,6.701036733645877597e+00,7.000000000000000000e+00,4.442020009931733426e+01
1.175230837410519236e+01,6.197017177059120918e+00,2.392836012812373792e+00,7.000000000000000000e+00,4.311989106041517061e+01
1.219664939079858357e+01,5.810212159977980129e+00,9.612210825392109470e+00,7.000000000000000000e+00,5.163534425569848452e+01
1.216809318118195193e+01,6.710100301601094053e+00,9.783653853176360826e+00,7.000000000000000000e+00,5.784958988803168012e+01
1.068148177723615788e+01,4.564810328281666330e+00,4.093381277871773527e+00,7.000000000000000000e+00,3.783104560097093128e+01
7.910783725043676995e+00,4.338948914192692463e+00,3.028594610552519661e+00,7.000000000000000000e+00,6.007775486846450264e+01
1.027231172693117855e+01,5.283733684409035902e+00,9.484641316745650030e+00,7.000000000000000000e+00,6.014244663019992743e+01
8.984810469485347895e+00,3.524761281067121388e+00,1.038664536443414388e+00,7.000000000000000000e+00,7.078915862081917965e+01
1.048979396979565237e+01,5.609214736177882799e+00,4.612564315537948101e-01,7.000000000000000000e+00,5.540896774723869811e+01
9.597925668936479582e+00,3.993265866898645378e+00,3.102500878296607034e+00,7.000000000000000000e+00,4.417130254585424609e+01
5.366807111409128694e+00,3.573529006845209910e+00,8.325400619282252723e-01,7.000000000000000000e+00,4.413700922364994028e+01
8.971296487123268548e+00,4.680858651372706625e+00,1.315559755634722050e+00,7.000000000000000000e+00,4.476601882027880208e+01
6.347508244594342486e+00,3.565219887017191169e+00,5.207002541434389897e+00,7.000000000000000000e+00,5.283926642513241489e+01
1.180795095601501110e+01,6.090396361122515145e+00,2.716011227640329206e+00,7.000000000000000000e+00,4.380049668580872435e+01
6.594126606864953999e+00,4.062787263921014969e+00,7.383503142684313403e+00,7.000000000000000000e+00,3.484623510056861306e+01
1.029124978025119574e+01,6.082333501602883885e+00,4.312818081027356421e+00,7.000000000000000000e+00,5.400415537301869762e+01
1.044820998800405043e+01,4.370597064425558287e+00,4.143684626001173932e+00,7.000000000000000000e+00,4.705654310868877133e+01
1.041934273675402522e+01,4.805696346317089862e+00,8.262851101334115711e+00,7.000000000000000000e+00,5.178813882724427486e+01
1.168851830714412188e+01,6.024079092338021191e+00,7.477697366336794715e+00,7.000000000000000000e+00,4.177688403449804611e+01
1.007581446926068658e+01,5.766594497670602948e+00,3.657297214957162534e+00,7.000000000000000000e+00,5.776406138381450717e+01
8.264610399780522698e+00,4.146766965972817687e+00,1.919436526488409456e+00,7.000000000000000000e+00,4.183082646716059116e+01
1.044147629663657995e+01,4.794849833715453258e+00,6.303256064939009917e+00,7.000000000000000000e+00,6.627377994039797215e+01
9.098357384528291902e+00,5.105577406620452230e+00,8.132266050352681575e+00,7.000000000000000000e+00,4.664585263031827367e+01
1.027562798852542869e+01,4.592656071163176534e+00,1.877789451231279827e+00,7.000000000000000000e+00,5.657941711209164737e+01
9.463837760044562231e+00,4.075347258091969849e+00,7.436977173801499141e+00,7.000000000000000000e+00,3.913994455793010729e+01
1.191370365647489749e+01,6.379776679567885189e+00,6.550764255032074601e+00,7.000000000000000000e+00,3.379216423213361509e+01
1.008913878548891674e+01,5.340437504071930519e+00,9.844290882282731303e+00,7.000000000000000000e+00,6.294642075508065204e+01
1.030010774992649480e+01,6.101771676887766560e+00,9.458353890232835681e+00,7.000000000000000000e+00,6.505497407960830003e+01
5.791505893262067772e+00,3.250494423753528483e+00,2.011960854984171654e+00,7.000000000000000000e+00,2.747315813559072240e+01
9.262000127879950639e+00,4.789759261907008181e+00,9.566504930546276597e+00,7.000000000000000000e+00,4.629025783809392181e+01
1.043741781831455029e+01,5.572790905643418391e+00,2.847838657276335894e-02,7.000000000000000000e+00,5.475303654352646987e+01
9.680064114439661083e+00,4.105393834940747055e+00,8.233331170659177189e+00,7.000000000000000000e+00,4.684779456535484599e+01
8.182020802696351680e+00,4.631099493997185235e+00,1.165233470185843556e+00,7.000000000000000000e+00,6.572510149334587481e+01
1.282414397750813961e+01,5.444264659336390366e+00,3.124517752430796769e+00,7.000000000000000000e+00,4.752640944150194002e+01
9.966851415874286246e+00,5.307183025934290477e+00,9.466537351960672808e+00,7.000000000000000000e+00,3.390007423277984344e+01
9.103486156331237922e+00,5.459629680068508684e+00,6.383388447779228869e+00,7.000000000000000000e+00,5.921751146681964428e+01
9.641397134181088902e+00,4.040699273700870897e+00,2.208938248535102566e+00,7.000000000000000000e+00,3.594594402915286224e+01
1.120749477049850817e+01,6.245884076536762919e+00,5.797281093616946102e-01,7.000000000000000000e+00,5.457769728613109805e+01
1.175004601814088367e+01,5.234015076404868516e+00,6.500719863624707884e+00,7.000000000000000000e+00,5.835979958619476804e+01
8.024548819637757902e+00,4.346571023816686363e+00,5.902602016010808583e+00,7.000000000000000000e+00,5.420077755599093194e+01
7.362810752291760963e+00,2.788164200375820911e+00,8.592725831644131063e+00,7.000000000000000000e+00,6.291678231848489133e+01
1.026477245147591866e+01,5.623814709204006945e+00,7.410436824736646777e+00,7.000000000000000000e+00,2.710476298219177949e+01
6.121310726493456755e+00,3.446518563645817324e+00,8.662811610896422820e+00,7.000000000000000000e+00,4.751684678468117795e+01
1.335721219356152289e+01,6.918626147409708160e+00,1.752320168987334670e+00,7.000000000000000000e+00,5.972839646956752091e+01
7.936790544600541786e+00,3.797764487788666266e+00,3.898745294276918294e+00,7.000000000000000000e+00,3.935263727882459506e+01
7.971586305449887888e+00,4.073239194567149113e+00,7.515671483690272936e+00,7.000000000000000000e+00,3.126010506797937083e+01
8.967899307799044095e+00,3.514438175253612240e+00,8.340766579893914567e+00,7.000000000000000000e+00,5.806936616175815402e+01
1.072591266363100004e+01,4.504871150936729407e+00,8.149467315318700500e+00,7.000000000000000000e+00,6.348104593460335821e+01
8.741813919446460801e+00,4.125989773997654986e+00,7.150717306190490508e-01,7.000000000000000000e+00,3.790610272922168633e+01
9.341046048901798571e+00,4.327606648503715903e+00,5.936128375640103982e+00,7.000000000000000000e+00,3.964970535310404642e+01
6.969311436500438717e+00,3.780938925606092127e+00,6.415365787470257430e+00,7.000000000000000000e+00,4.916093829367582657e+01
9.346375966885720032e+00,4.964693206425519811e+00,4.627126900596666204e+00,7.000000000000000000e+00,5.453795197595916022e+01
9.674010339113822354e+00,3.884462958994143733e+00,9.856540833596874052e+00,7.000000000000000000e+00,2.720708847368685213e+01
1.110796900127241216e+01,5.883960848414592881e+00,6.179059220728559509e+00,7.000000000000000000e+00,4.612443472685958312e+01
1.118437415709711935e+01,5.597148967694923094e+00,7.408387718761064278e+00,7.000000000000000000e+00,4.799757914485538635e+01
9.911849062603179661e+00,5.787972089660500252e+00,3.204032320610986417e+00,7.000000000000000000e+00,5.721483835809468133e+01
8.429985901851315688e+00,4.080311705688417945e+00,8.604572144028544756e+00,7.000000000000000000e+00,5.225298528347003923e+01
9.093588790051617465e+00,5.008735700414209902e+00,6.967717142052592294e+00,7.000000000000000000e+00,4.971527090710851837e+01
9.759757024095851108e+00,4.919001506681537350e+00,1.417348952880408408e+00,7.000000000000000000e+00,5.558393915796298757e+01
8.648751661104162380e+00,3.690475133818545750e+00,9.701871065397492444e+00,7.000000000000000000e+00,5.218508290958652651e+01
1.004423745489412312e+01,4.155702401994923356e+00,7.444174057661884447e+00,7.000000000000000000e+00,5.980422075777617152e+01
8.806925439874259354e+00,4.763236717822619148e+00,4.919354393759332922e+00,7.000000000000000000e+00,4.946543945224058803e+01
1.416685887522819698e+01,7.038198975397733648e+00,7.519846269407483241e+00,7.000000000000000000e+00,5.720537656817021599e+01
9.160737948410547560e+00,4.539647794282660520e+00,8.514522077484206974e+00,7.000000000000000000e+00,5.800804166350080493e+01
8.255181149065895951e+00,4.254349596638167696e+00,4.422790021371925118e-01,7.000000000000000000e+00,3.738557968587954150e+01
9.182002817778586845e+00,4.300810102640555854e+00,5.429840367132067414e+00,7.000000000000000000e+00,6.737136332364255509e+01
6.925674422118229145e+00,3.114258848291610704e+00,3.103976684737586034e+00,7.000000000000000000e+00,4.399881371062960511e+01
1.411449126286624534e+01,6.349191524538369436e+00,5.917720068495688324e+00,7.000000000000000000e+00,3.466253231548188296e+01
1.038933838454712166e+01,6.194426490918163886e+00,3.712935141218247637e+00,7.000000000000000000e+00,3.736988657795306068e+01
1.194958504424675638e+01,6.902158181087099997e+00,6.479334851942562423e+00,7.000000000000000000e+00,5.678312014968257415e+01
1.000198836885637199e+01,4.856224189092698040e+00,7.899594366913663457e+00,7.000000000000000000e+00,5.205904831570988733e+01
1.104397301180832969e+01,4.619576204064519409e+00,5.656460657335914632e+00,7.000000000000000000e+00,6.020612209351461530e+01
8.187034826238383189e+00,3.984592978546690034e+00,2.110571502711353631e+00,7.000000000000000000e+00,5.407563842957544153e+01
1.086190278037148893e+01,5.250739482606633146e+00,2.083668906647102581e+00,7.000000000000000000e+00,7.292782280976662435e+01
8.162685809183935604e+00,4.166810944855535936e+00,1.437528384196273823e+00,7.000000000000000000e+00,5.069730360757900911e+01
9.738206255743621753e+00,5.677658211211068284e+00,5.866413124733584006e+00,7.000000000000000000e+00,5.042123625717400159e+01
1.367026539876818347e+01,6.821506405892028724e+00,8.180599090487207903e+00,7.000000000000000000e+00,4.257485497845620870e+01
1.076389625410834405e+01,5.503698256281936096e+00,6.449685931185066501e+00,7.000000000000000000e+00,4.539799014191378745e+01
7.726404705520919514e+00,3.908248273460258382e+00,6.062347643564046429e+00,7.000000000000000000e+00,4.620268433095048977e+01
1.216187148462842238e+01,6.752501107459520036e+00,9.359728198920802100e+00,7.000000000000000000e+00,5.842513818786631674e+01
1.205165774182607130e+01,5.265291228399859413e+00,1.452335814868005448e+00,7.000000000000000000e+00,4.280587619033420310e+01
1.161915370724176455e+01,6.010091420429320763e+00,4.589035198419422201e+00,7.000000000000000000e+00,4.987441368214665260e+01
6.929741745190659330e+00,4.186357659991824853e+00,2.601772754603861593e+00,7.000000000000000000e+00,6.697219961166251778e+01
8.033242319664068987e+00,3.645433112708248657e+00,2.372433260218458351e+00,7.000000000000000000e+00,5.675166739384059156e+01
8.925483889088855705e+00,4.367834716939003492e+00,5.939500727751467757e+00,7.000000000000000000e+00,6.044746408011806693e+01
1.072151921223474602e+01,5.167685523589795160e+00,7.700627165638620042e+00,7.000000000000000000e+00,4.758277475582792704e+01
1.061450957286938745e+01,5.891075076250807285e+00,5.899773705830306803e+00,7.000000000000000000e+00,5.444692160517819701e+01
1.177747309573484102e+01,5.489775215420630516e+00,9.877045791531692487e+00,7.000000000000000000e+00,3.279893902570071873e+01
5.801735943262731787e+00,3.263734010384085060e+00,2.951394863907554900e+00,7.000000000000000000e+00,4.892981532826360791e+01
4.405923509285486261e+00,1.486565252173522866e+00,9.631063650100260887e+00,7.000000000000000000e+00,3.652102084499913559e+01
9.615414666774050545e+00,4.063755936835888427e+00,5.017901469955860172e+00,7.000000000000000000e+00,5.297255880110350290e+01
6.392810637572628352e+00,2.670281344455394112e+00,8.720979558068025383e+00,7.000000000000000000e+00,5.911929518005270978e+01
1.316424492991401074e+01,6.437438315554338431e+00,6.721508557474148660e+00,7.000000000000000000e+00,4.216941692133547548e+01
7.753120147135864393e+00,4.389770164020303511e+00,2.835464843661288370e+00,7.000000000000000000e+00,4.093946039345914301e+01
1.163887147574676995e+01,6.749202281236543755e+00,8.415614779672406343e+00,7.000000000000000000e+00,3.147391892724181517e+01
1.083663785419067693e+01,6.395957239807023242e+00,3.069511528695923808e+00,7.000000000000000000e+00,5.210629935896822218e+01
1.189152731439267896e+01,5.409014689465278636e+00,1.547408768520589506e+00,7.000000000000000000e+00,5.116132984541860651e+01
1.350016567855105798e+01,6.108098947997454786e+00,8.334751502985227489e+00,7.000000000000000000e+00,4.389115915690648251e+01
1.124565878795296037e+01,5.854401145659918981e+00,4.760842103617578758e+00,7.000000000000000000e+00,4.573583700561574261e+01
1.085169606943897769e+01,4.967879171129480298e+00,6.665785552369638545e+00,7.000000000000000000e+00,4.871046483818460615e+01
9.603704321089850282e+00,4.191758221771479498e+00,5.733216511594084963e+00,7.000000000000000000e+00,4.703296361287703320e+01
1.134166139582443122e+01,5.641668842557973740e+00,4.597436464316042581e+00,7.000000000000000000e+00,4.735894596178538052e+01
1.411888047996425399e+01,6.451565581644072012e+00,6.580088064589016739e+00,7.000000000000000000e+00,5.379208438514767465e+01
1.089525828840047872e+01,5.668998933937862361e+00,9.598159931872446649e+00,7.000000000000000000e+00,5.457295891344825378e+01
9.216449780623745980e+00,5.066149805767595993e+00,1.236987395553524882e+00,7.000000000000000000e+00,4.055369115186879014e+01
1.088521939807625927e+01,6.187715798353718100e+00,5.880925050383175368e+00,7.000000000000000000e+00,4.477730840357713760e+01
1.034327128473483270e+01,5.372324113087737274e+00,7.995551960685408410e+00,7.000000000000000000e+00,5.644673226779173092e+01
1.014844529342342661e+01,5.903221831675918629e+00,3.589498987835352040e+00,7.000000000000000000e+00,5.049717365196428176e+01
1.058423427157051044e+01,5.571385391569090295e+00,1.985827389623850969e-01,7.000000000000000000e+00,4.706611746826177978e+01
1.293291125299959177e+01,6.247286828152337712e+00,7.608295025286890834e+00,7.000000000000000000e+00,3.883533929684133312e+01
9.048335597366937932e+00,4.316295284543359756e+00,8.384881669340733978e+00,7.000000000000000000e+00,7.056324890356266621e+01
9.283253799117799687e+00,5.306495514197547614e+00,4.304654508012687231e+00,7.000000000000000000e+00,4.940533392100923038e+01
1.007577408657060047e+01,5.104263614622812639e+00,9.072482627816384593e+00,7.000000000000000000e+00,4.712435305284937215e+01
1.096726511319516995e+01,5.697083726071147325e+00,2.217398062933473302e+00,7.000000000000000000e+00,5.049433899269512693e+01
8.729169364395806596e+00,4.969223955918954161e+00,3.457105857641811220e+00,7.000000000000000000e+00,3.894102072704477990e+01
1.120667007007705607e+01,5.988259930308881707e+00,1.788115546248024712e+00,7.000000000000000000e+00,4.651019467721844336e+01
1.145223234630456410e+01,6.663535734636399255e+00,6.633626889551713646e-03,7.000000000000000000e+00,4.072858103515552841e+01
9.479539640127143230e+00,4.300966463971328757e+00,2.326997835648172419e+00,7.000000000000000000e+00,3.714471060669948344e+01
1.470353144377896548e+01,6.679568155457278777e+00,2.529981845888422676e+00,7.000000000000000000e+00,4.833847440355502556e+01
8.522241938807633588e+00,4.009915975014701317e+00,9.565565779391910439e+00,7.000000000000000000e+00,5.142179338487250106e+01
1.117152443326810030e+01,5.050724405985922871e+00,9.228903013812972844e+00,7.000000000000000000e+00,5.979737788757154959e+01
9.977412863853370339e+00,4.752979796327412743e+00,6.793303751352123498e+00,7.000000000000000000e+00,5.425909975813280539e+01
7.558074293718149761e+00,4.352332114917815353e+00,2.551485809330059418e+00,7.000000000000000000e+00,3.469828053557775149e+01
8.561892055632766230e+00,3.509533828340997363e+00,5.260967325333043121e+00,7.000000000000000000e+00,5.561195470078509828e+01
8.698326943326676997e+00,3.720363750154127125e+00,2.327981728031180975e+00,7.000000000000000000e+00,5.168145941411570021e+01
1.072471885331789920e+01,6.145422661245287799e+00,8.707882752235017065e+00,7.000000000000000000e+00,4.213066642430146658e+01
7.067608247146058176e+00,2.983748971032267328e+00,1.449332425684077830e+00,7.000000000000000000e+00,4.415383526657753777e+01
8.440715721907222857e+00,4.412781525431466179e+00,7.075046416304056507e+00,7.000000000000000000e+00,5.956464496959112864e+01
1.002527093565542060e+01,5.208495254881118086e+00,7.862213217022258505e+00,7.000000000000000000e+00,2.812940149843070259e+01
1.071015389944064822e+01,6.339466027573650742e+00,6.691545474574090768e+00,7.000000000000000000e+00,4.278044984102014325e+01
5.859234230073574246e+00,3.375252523605153154e+00,1.629817936123537647e+00,7.000000000000000000e+00,6.053262841220062285e+01
1.083479084597543896e+01,5.995661993807642531e+00,5.738748828558647652e+00,7.000000000000000000e+00,5.580427098252751961e+01
9.286882934799562506e+00,5.425606437340328547e+00,7.051465206824172327e+00,7.000000000000000000e+00,5.407029151337836481e+01
8.291023123290102603e+00,3.163339034491302826e+00,8.344014656231491855e+00,7.000000000000000000e+00,5.815707655012789701e+01
6.919567318218325269e+00,4.086575225695850300e+00,6.470713989156767099e+00,7.000000000000000000e+00,4.290137103954927511e+01
1.204528597951619417e+01,6.709559969322049788e+00,3.946210885730088158e+00,7.000000000000000000e+00,4.185733553251570527e+01
1.443166400644410530e+01,7.235283299231766385e+00,4.657538780911185228e+00,7.000000000000000000e+00,6.212462965587646124e+01
7.524940733445133922e+00,3.338209836312388212e+00,7.182521883831027854e-01,7.000000000000000000e+00,6.345722141809787331e+01
1.069532218130687085e+01,4.515432613327563516e+00,1.613534992580908378e+00,7.000000000000000000e+00,5.160796973328510973e+01
1.311200234165204925e+01,7.351725505109254932e+00,5.089430093500119767e+00,7.000000000000000000e+00,2.789921155479440529e+01
8.822287689858136162e+00,5.119292637328267226e+00,1.257379826733295847e-01,7.000000000000000000e+00,5.442608744898552686e+01
8.129043405982109505e+00,4.343194307511243579e+00,2.410498406812747518e+00,7.000000000000000000e+00,5.283077487766270508e+01
1.187606750011828005e+01,6.142031050782020607e+00,3.159983625774271943e+00,7.000000000000000000e+00,5.801573832015417054e+01
1.130430152722419557e+01,4.705905685617599588e+00,1.313157434395959555e+00,7.000000000000000000e+00,6.614709902640967698e+01
1.267169366091937377e+01,6.234495522860908245e+00,5.333640179747971999e+00,7.000000000000000000e+00,8.369675421673539972e+01
8.195419132971762721e+00,3.951573057373141129e+00,1.866454977112925739e+00,7.000000000000000000e+00,4.057043946915985799e+01
1.127162347089375238e+01,5.615588540096131176e+00,6.236508363136924693e+00,7.000000000000000000e+00,4.599397951348583291e+01
1.314127539597661354e+01,6.159381691427855188e+00,8.908533009454171037e+00,7.000000000000000000e+00,6.404382430445518537e+01
1.099237966689193513e+01,4.516216398817338273e+00,8.830550890622417270e+00,7.000000000000000000e+00,4.724256378802765965e+01
1.099128759864937521e+01,5.869187865304011709e+00,8.893543560768970124e+00,7.000000000000000000e+00,5.420929265850904244e+01
5.960461567649374182e+00,3.061792132288150725e+00,1.641081099858223702e+00,7.000000000000000000e+00,5.616890228918170891e+01
