9.845167775875534488e+00,4.378433060999607385e+00,2.000000000000000000e+01
7.565929079152977188e+00,4.514543574285255545e+00,2.000000000000000000e+01
1.205968829118229024e+01,6.351847898763732125e+00,2.000000000000000000e+01
8.652059116771031455e+00,4.392151616739960573e+00,2.000000000000000000e+01
1.058762232799456626e+01,4.858170691440715672e+00,2.000000000000000000e+01
9.912643937268779126e+00,5.829861433025443240e+00,2.000000000000000000e+01
9.490373837613347519e+00,4.261540415272110138e+00,2.000000000000000000e+01
8.968853184176857951e+00,4.403628134193219523e+00,2.000000000000000000e+01
8.222807987469503033e+00,4.574212628892545318e+00,2.000000000000000000e+01
1.139456231072020920e+01,6.464734138832441523e+00,2.000000000000000000e+01
1.011228532438933669e+01,5.466274649025208987e+00,2.000000000000000000e+01
1.203240745463816452e+01,5.990164129840693796e+00,2.000000000000000000e+01
1.254511285852141889e+01,6.971848278185252212e+00,2.000000000000000000e+01
1.051978487765634185e+01,4.292341166039505218e+00,2.000000000000000000e+01
8.256447356597199416e+00,4.032173776650682662e+00,2.000000000000000000e+01
8.746544762246507787e+00,5.262528696909983594e+00,2.000000000000000000e+01
1.044307214439614917e+01,4.539342932711311285e+00,2.000000000000000000e+01
9.941367146632522633e+00,4.597481441833178195e+00,2.000000000000000000e+01
1.252239084725693985e+01,5.596796798704108511e+00,2.000000000000000000e+01
9.921037770544126388e+00,4.498322970715006974e+00,2.000000000000000000e+01
1.429734747085458935e+01,6.479433356833056656e+00,2.000000000000000000e+01
6.412890526238725464e+00,2.430018343737834208e+00,2.000000000000000000e+01
1.291086631209393687e+01,5.607395831288258137e+00,2.000000000000000000e+01
1.394849578074675378e+01,6.430347756516939128e+00,2.000000000000000000e+01
5.912767577568376787e+00,2.166737087692869324e+00,2.000000000000000000e+01
9.919141178186567487e+00,5.534530002393756476e+00,2.000000000000000000e+01
1.181558286959308113e+01,6.089048949141023570e+00,2.000000000000000000e+01
8.654944789017964268e+00,4.246689305669375969e+00,2.000000000000000000e+01
9.960838248181804744e+00,4.786182834642004558e+00,2.000000000000000000e+01
5.543005741776916295e+00,2.910461075420995858e+00,2.000000000000000000e+01
9.392653867120973388e+00,3.860785992902137753e+00,2.000000000000000000e+01
8.733395827218943808e+00,4.747297658097624051e+00,2.000000000000000000e+01
1.147761795336961299e+01,5.259435120823590992e+00,2.000000000000000000e+01
8.936280116672671525e+00,3.768498907523098129e+00,2.000000000000000000e+01
8.680369150657909927e+00,3.378437389331959473e+00,2.000000000000000000e+01
9.035310071590833658e+00,4.377777855705788035e+00,2.000000000000000000e+01
1.016505726984475722e+01,5.316036975588957603e+00,2.000000000000000000e+01
1.012760536798417554e+01,4.996480851948865265e+00,2.000000000000000000e+01
1.131163891851154446e+01,5.025492295917692864e+00,2.000000000000000000e+01
9.283710552977094466e+00,3.839589254259169415e+00,2.000000000000000000e+01
7.997987016868831844e+00,4.981384097207490314e+00,2.000000000000000000e+01
1.348630460002177855e+01,5.806507883300012551e+00,2.000000000000000000e+01
1.130453807326464855e+01,4.658947400461388000e+00,2.000000000000000000e+01
1.162477308134769061e+01,5.830404289209361934e+00,2.000000000000000000e+01
9.598134018453196248e+00,5.374320682600155941e+00,2.000000000000000000e+01
1.186494063260517073e+01,6.630645755089483728e+00,2.000000000000000000e+01
1.070344237112576025e+01,5.766078684359046136e+00,2.000000000000000000e+01
1.098661239898214959e+01,4.513432899526726771e+00,2.000000000000000000e+01
