1.500000000000000000e+01,7.205314741271072521e+00,1.516383199178330266e+01
1.500000000000000000e+01,7.923106750141530874e+00,1.542774516340970514e+01
1.500000000000000000e+01,7.425114432761556138e+00,1.367673574046535023e+01
1.500000000000000000e+01,8.338365237191219137e+00,1.567708296481774966e+01
1.500000000000000000e+01,6.575141772926448525e+00,1.527300650787362812e+01
1.500000000000000000e+01,6.827240596337633249e+00,1.420125962174493317e+01
1.500000000000000000e+01,6.766425178707130783e+00,1.444494226075903676e+01
1.500000000000000000e+01,6.996927395117790383e+00,1.478265926338269409e+01
1.500000000000000000e+01,7.247375899772112717e+00,1.537773635663518412e+01
1.500000000000000000e+01,7.381959050320269000e+00,1.530645544225275856e+01
1.500000000000000000e+01,7.915495818997226429e+00,1.342176090699101643e+01
1.500000000000000000e+01,6.994842977592517386e+00,1.572714324247535167e+01
1.500000000000000000e+01,6.518866156114505372e+00,1.390808337664680039e+01
1.500000000000000000e+01,7.457793288667632581e+00,1.593500290144944920e+01
1.500000000000000000e+01,7.362476265373105733e+00,1.508847856093969497e+01
1.500000000000000000e+01,6.868722580633337849e+00,1.466365768178303952e+01
1.500000000000000000e+01,8.177695495142881299e+00,1.437437099291700093e+01
1.500000000000000000e+01,6.582481814324435021e+00,1.478882040930531616e+01
1.500000000000000000e+01,7.608480807574336424e+00,1.560119297224511747e+01
1.500000000000000000e+01,7.973207201718810921e+00,1.571080105430594109e+01
1.500000000000000000e+01,6.594529808861295805e+00,1.238054951835740880e+01
1.500000000000000000e+01,8.111855088983466189e+00,1.684953646684423489e+01
1.500000000000000000e+01,7.811430423960684877e+00,1.534924020579931891e+01
1.500000000000000000e+01,6.794675985444217581e+00,1.373483901797765050e+01
1.500000000000000000e+01,7.262359404978234068e+00,1.559334265198629943e+01
1.500000000000000000e+01,7.833260960142266249e+00,1.437216350687812039e+01
1.500000000000000000e+01,7.798696358325267752e+00,1.568430873911219336e+01
1.500000000000000000e+01,6.570422963678757888e+00,1.551614618211380936e+01
1.500000000000000000e+01,6.988625314201549088e+00,1.275212260694805444e+01
1.500000000000000000e+01,6.855287465940085312e+00,1.692674065962291508e+01
1.500000000000000000e+01,7.359116517878621977e+00,1.789957621036381497e+01
1.500000000000000000e+01,8.040568027582802202e+00,1.513462124936279274e+01
1.500000000000000000e+01,6.804065899181237498e+00,1.451346103609894378e+01
1.500000000000000000e+01,6.944010890383109036e+00,1.265516329015400743e+01
1.500000000000000000e+01,8.363126400914685732e+00,1.517098784368210218e+01
1.500000000000000000e+01,7.351115622160645735e+00,1.472030810596225514e+01
1.500000000000000000e+01,7.963309874854227921e+00,1.636937898091391475e+01
1.500000000000000000e+01,6.881209257628228215e+00,1.561627812958555950e+01
1.500000000000000000e+01,7.888397069681372109e+00,1.483754545017088056e+01
1.500000000000000000e+01,6.845580401930576819e+00,1.410764344842762341e+01
1.500000000000000000e+01,7.669283382268328175e+00,1.740578870168089409e+01
1.500000000000000000e+01,7.072387954040708635e+00,1.452022332123524606e+01
1.500000000000000000e+01,8.073419585072604931e+00,1.620406775353490403e+01
1.500000000000000000e+01,7.576813096922519364e+00,1.470450955534205306e+01
1.500000000000000000e+01,6.547947624478016593e+00,1.531692476608477271e+01
1.500000000000000000e+01,6.871463282241215609e+00,1.739518781974468808e+01
1.500000000000000000e+01,7.991435549212501321e+00,1.580643148388633890e+01
1.500000000000000000e+01,7.187777912082194298e+00,1.408469288642398531e+01
1.500000000000000000e+01,8.441273149963119948e+00,1.615697144330244939e+01
1.500000000000000000e+01,7.289011960835422244e+00,1.418644890006657278e+01
1.500000000000000000e+01,7.585939497846707624e+00,1.300046811215387343e+01
1.500000000000000000e+01,7.763771254308751146e+00,1.638575242687537425e+01
