1.064628876983187133e+01,5.676003527601301002e+00,1.800000000000000000e+01,6.023681799313786769e+02
9.111295955145033432e+00,3.908064597381903038e+00,1.800000000000000000e+01,5.059128014099175061e+02
6.964349777108788331e+00,3.795207112265998717e+00,1.800000000000000000e+01,5.141184928949027153e+02
1.051181786247290262e+01,5.389742283326542704e+00,1.800000000000000000e+01,5.844341366174343193e+02
1.119232535541189932e+01,4.971746559112229846e+00,1.800000000000000000e+01,5.754030232748034450e+02
8.434705138412725844e+00,3.368149939691410744e+00,1.800000000000000000e+01,4.863061748948598506e+02
6.364934785677155205e+00,3.708230760522372549e+00,1.800000000000000000e+01,5.108897273669979882e+02
1.070373927618025789e+01,4.633826336647301147e+00,1.800000000000000000e+01,5.480600048734204393e+02
1.016372866731536462e+01,5.549937262415668648e+00,1.800000000000000000e+01,5.925392687321317453e+02
9.789004570600882360e+00,5.035421085371922345e+00,1.800000000000000000e+01,5.660399692446143263e+02
8.372346136829484919e+00,4.539373041000638764e+00,1.800000000000000000e+01,5.436515553569577150e+02
7.813908617105171928e+00,4.149734832727584255e+00,1.800000000000000000e+01,5.229401789710798312e+02
1.069866529215877371e+01,5.972066565577108577e+00,1.800000000000000000e+01,6.281172548140181107e+02
1.274301062472178891e+01,5.402088541152071599e+00,1.800000000000000000e+01,5.931181844358129638e+02
8.447690792456263864e+00,3.800548847345576853e+00,1.800000000000000000e+01,5.151904188279220307e+02
1.018574308146117602e+01,5.165699612707293831e+00,1.800000000000000000e+01,5.963715337189391903e+02
9.356856951624292762e+00,5.460681143924865033e+00,1.800000000000000000e+01,5.912145579278663945e+02
1.156953191146439863e+01,5.651091219354229089e+00,1.800000000000000000e+01,6.086810802782333667e+02
1.042768560247523446e+01,4.996211937572911488e+00,1.800000000000000000e+01,5.612885308052372011e+02
6.457377520362694412e+00,2.403327647364998043e+00,1.800000000000000000e+01,4.584871958690750944e+02
1.039854656471195860e+01,5.143766196745439778e+00,1.800000000000000000e+01,5.722183662348603548e+02
1.065371865271188057e+01,6.017615815081903463e+00,1.800000000000000000e+01,6.225556513618136023e+02
6.881369249867535842e+00,2.498033635345803471e+00,1.800000000000000000e+01,4.213795337979163946e+02
1.061347666500963705e+01,4.820738714909832190e+00,1.800000000000000000e+01,5.878804377818801186e+02
8.206752126509258005e+00,3.978810601874211983e+00,1.800000000000000000e+01,5.208350922348190579e+02
7.831295866266072991e+00,3.255554683641731728e+00,1.800000000000000000e+01,4.713197029737901289e+02
8.415392931670895749e+00,3.389384885404876258e+00,1.800000000000000000e+01,4.893297399236204228e+02
8.490449236068819516e+00,5.243097507595405382e+00,1.800000000000000000e+01,5.944890105565413023e+02
1.087712425877178468e+01,5.137685066882579754e+00,1.800000000000000000e+01,5.846281814279374203e+02
5.852080823707291657e+00,2.210920250592947056e+00,1.800000000000000000e+01,4.229052056072540609e+02
1.273283885139252547e+01,6.321545786633564035e+00,1.800000000000000000e+01,6.451212684326945919e+02
9.195978965529409521e+00,3.725743137516880132e+00,1.800000000000000000e+01,5.217501086536686898e+02
