1.500000000000000000e+01,7.286740754258445918e+00,2.102525745184135531e+01,8.006282648900260028e+02
1.500000000000000000e+01,6.855854057829610326e+00,1.961696129523006960e+01,7.251987034562018835e+02
1.500000000000000000e+01,7.616155443320876017e+00,2.044702028895624579e+01,7.895360798083167992e+02
1.500000000000000000e+01,8.388870499693105387e+00,1.864063910220554732e+01,7.518007228994749767e+02
1.500000000000000000e+01,7.467245395242764872e+00,1.995339415260547256e+01,7.795173047209053721e+02
1.500000000000000000e+01,8.260243784302332415e+00,1.977396848257612660e+01,8.020031228288758030e+02
1.500000000000000000e+01,8.457391546200868859e+00,2.117232025075567492e+01,8.796026997557785307e+02
1.500000000000000000e+01,7.071000399284107729e+00,2.179994960702513751e+01,8.437600689150671087e+02
1.500000000000000000e+01,6.752223489137960222e+00,2.038270906514769365e+01,7.529008225767931890e+02
1.500000000000000000e+01,7.983331610727545602e+00,1.934254473920823614e+01,7.685500277052344700e+02
1.500000000000000000e+01,7.325951339184532785e+00,1.930291911283172723e+01,7.561869309240668144e+02
1.500000000000000000e+01,7.711281111650586162e+00,2.074904384347265207e+01,8.267435512641558262e+02
1.500000000000000000e+01,7.472011518982243139e+00,1.911254792188955420e+01,7.540005237835068783e+02
1.500000000000000000e+01,8.426399891492820871e+00,1.909031853696381731e+01,7.850648533081961205e+02
1.500000000000000000e+01,6.778455253491662447e+00,2.098309869683395590e+01,7.784293561173477656e+02
1.500000000000000000e+01,6.791172790046459795e+00,1.930340970891857566e+01,7.262363235067911091e+02
1.500000000000000000e+01,7.853248589866988816e+00,2.032298338158349438e+01,8.061301553243066564e+02
1.500000000000000000e+01,7.298688011811551135e+00,1.965558819471430496e+01,7.511430714906645107e+02
1.500000000000000000e+01,8.100231345744566269e+00,1.794488320053832808e+01,7.222042731829684499e+02
1.500000000000000000e+01,7.530009887514600209e+00,2.088823939475843972e+01,8.072665994939253551e+02
1.500000000000000000e+01,6.844666613906273511e+00,2.108254348930888966e+01,7.931437971566375609e+02
1.500000000000000000e+01,7.026171662158160913e+00,1.927242204669759928e+01,7.320418467421910691e+02
1.500000000000000000e+01,8.481850321486094302e+00,1.978578385532669515e+01,8.080264524364316685e+02
1.500000000000000000e+01,7.088885126580692031e+00,2.057218076612099011e+01,7.712425756167332338e+02
1.500000000000000000e+01,7.425290451230743827e+00,2.021889541683769664e+01,7.874823794234887373e+02
1.500000000000000000e+01,7.163743334639647742e+00,1.993816506639362629e+01,7.644998463023132445e+02
1.500000000000000000e+01,7.937733627082860011e+00,2.164872981165109778e+01,8.537522444508914532e+02
1.500000000000000000e+01,6.681385703999668024e+00,1.988463361014152753e+01,7.409455855806852469e+02
1.500000000000000000e+01,8.196693473448242173e+00,1.980093242378251617e+01,7.954430200065586405e+02
1.500000000000000000e+01,7.998452968374269112e+00,1.954721354993020910e+01,7.900331008251577032e+02
1.500000000000000000e+01,8.384988173292956759e+00,1.892425660715328206e+01,7.696329595526259482e+02
1.500000000000000000e+01,8.307891349343009324e+00,1.907562243181587647e+01,7.750946631975843957e+02
1.500000000000000000e+01,6.764002398755030399e+00,2.024697989396553055e+01,7.579456528768898806e+02
1.500000000000000000e+01,7.785619843884369118e+00,2.031010095983815589e+01,8.090018120948211617e+02
1.500000000000000000e+01,6.985889594932702451e+00,1.989999333575732265e+01,7.491007813896206926e+02
1.500000000000000000e+01,7.891280275348247386e+00,1.949551964767207579e+01,7.713759974488872331e+02
1.500000000000000000e+01,7.570725861812226398e+00,2.192931096342441677e+01,8.466569042917019488e+02
1.500000000000000000e+01,7.712158126017575555e+00,1.936680041480591896e+01,7.616062190408423476e+02
1.500000000000000000e+01,7.750605430813926056e+00,1.977178054780953786e+01,7.776978723615145555e+02
1.500000000000000000e+01,7.591459517955053471e+00,1.978121451938399034e+01,7.755345257241009449e+02
1.500000000000000000e+01,7.382186945347052109e+00,1.891927804898194765e+01,7.283612206727265175e+02
1.500000000000000000e+01,7.772921703197571475e+00,1.903102456590098512e+01,7.434529526565918331e+02
1.500000000000000000e+01,7.270744434518726429e+00,1.885715797868079946e+01,7.286612855816165393e+02
1.500000000000000000e+01,6.531732883844316717e+00,1.992804042602653425e+01,7.182821721263692325e+02
1.500000000000000000e+01,7.746083012914669830e+00,2.070461234109339443e+01,8.106569472713647428e+02
1.500000000000000000e+01,6.571282769884058794e+00,1.960720532689267870e+01,7.326447380113896770e+02
1.500000000000000000e+01,6.659237266495091845e+00,1.986039316555634215e+01,7.157697922396677086e+02
1.500000000000000000e+01,7.855078217767365700e+00,2.053207220159004365e+01,8.388468078533761627e+02
1.500000000000000000e+01,7.141062358896760109e+00,2.073173261283709223e+01,7.782593839910778115e+02
1.500000000000000000e+01,8.090677501686364792e+00,1.852931719919249076e+01,7.463200561213947140e+02
1.500000000000000000e+01,6.906753994323876711e+00,1.950704424891606337e+01,7.305436931833924064e+02
1.500000000000000000e+01,7.613289833608467561e+00,1.928049933315563180e+01,7.385539779894669437e+02
